2017_04_27,0.398,0.29,0.339,0.951,0.543,0.765,0,1,0,0,0.866,-0.5
2017_04_28,0.436,0.29,0.359,0.79,0.309,0.541,0,1,0,0,0.866,-0.5
2017_04_29,0.525,0.245,0.391,0.778,0.284,0.541,0,1,0,0,0.866,-0.5
2017_04_30,0.614,0.244,0.446,0.741,0.222,0.49,0,0,0,1,0.866,-0.5
2017_05_01,0.44,0.322,0.389,0.765,0.481,0.622,0,0,1,0,0.5,-0.866
2017_05_02,0.52,0.258,0.401,0.815,0.358,0.626,1,0,0,0,0.5,-0.866
2017_05_03,0.519,0.365,0.443,0.827,0.457,0.626,0,1,0,0,0.5,-0.866
2017_05_04,0.505,0.38,0.441,0.877,0.444,0.677,0,0,1,0,0.5,-0.866
2017_05_05,0.614,0.386,0.489,0.901,0.321,0.628,0,0,1,0,0.5,-0.866
2017_05_06,0.668,0.385,0.493,0.815,0.321,0.677,0,0,1,0,0.5,-0.866
2017_05_07,0.539,0.436,0.48,0.901,0.556,0.728,0,0,1,0,0.5,-0.866
2017_05_08,0.516,0.388,0.452,0.914,0.543,0.729,0,0,0,1,0.5,-0.866
2017_05_09,0.517,0.341,0.426,0.864,0.395,0.65,1,0,0,0,0.5,-0.866
2017_05_10,0.646,0.266,0.481,0.778,0.247,0.516,1,0,0,0,0.5,-0.866
2017_05_11,0.707,0.449,0.553,0.914,0.222,0.632,0,1,0,0,0.5,-0.866
2017_05_12,0.623,0.473,0.544,0.877,0.395,0.635,0,1,0,0,0.5,-0.866
2017_05_13,0.644,0.453,0.544,0.864,0.444,0.649,0,0,1,0,0.5,-0.866
2017_05_14,0.589,0.468,0.534,0.901,0.556,0.712,0,0,1,0,0.5,-0.866
2017_05_15,0.663,0.441,0.558,0.864,0.346,0.592,0,1,0,0,0.5,-0.866
2017_05_16,0.737,0.453,0.601,0.778,0.346,0.541,0,0,1,0,0.5,-0.866
2017_05_17,0.798,0.502,0.654,0.679,0.235,0.493,1,0,0,0,0.5,-0.866
2017_05_18,0.693,0.557,0.617,0.815,0.395,0.661,0,1,0,0,0.5,-0.866
2017_05_19,0.573,0.374,0.446,0.852,0.691,0.77,0,0,1,0,0.5,-0.866
2017_05_20,0.564,0.304,0.457,0.852,0.42,0.615,0,1,0,0,0.5,-0.866
2017_05_21,0.662,0.384,0.526,0.827,0.222,0.552,1,0,0,0,0.5,-0.866
2017_05_22,0.726,0.398,0.579,0.852,0.333,0.584,1,0,0,0,0.5,-0.866
2017_05_23,0.737,0.507,0.635,0.667,0.358,0.513,1,0,0,0,0.5,-0.866
2017_05_24,0.695,0.502,0.599,0.877,0.296,0.563,1,0,0,0,0.5,-0.866
2017_05_25,0.698,0.485,0.594,0.926,0.469,0.658,1,0,0,0,0.5,-0.866
2017_05_26,0.763,0.409,0.603,0.914,0.284,0.578,0,0,1,0,0.5,-0.866
2017_05_27,0.82,0.491,0.67,0.765,0.296,0.529,0,0,1,0,0.5,-0.866
2017_05_28,0.864,0.586,0.742,0.827,0.222,0.495,1,0,0,0,0.5,-0.866
2017_05_29,0.859,0.631,0.752,0.704,0.235,0.411,0,1,0,0,0.5,-0.866
2017_05_30,0.809,0.596,0.697,0.765,0.284,0.564,0,0,1,0,0.5,-0.866
2017_05_31,0.748,0.542,0.649,0.926,0.444,0.679,1,0,0,0,0.5,-0.866
2017_06_01,0.708,0.583,0.655,0.877,0.531,0.651,1,0,0,0,0,-1
2017_06_02,0.767,0.551,0.661,0.79,0.37,0.583,1,0,0,0,0,-1
2017_06_03,0.763,0.569,0.661,0.938,0.383,0.638,0,1,0,0,0,-1
2017_06_04,0.657,0.481,0.573,0.914,0.333,0.639,0,1,0,0,0,-1
2017_06_05,0.617,0.446,0.534,0.827,0.593,0.717,0,1,0,0,0,-1
2017_06_06,0.614,0.447,0.529,0.901,0.333,0.606,0,0,0,1,0,-1
2017_06_07,0.579,0.391,0.491,0.765,0.333,0.529,0,0,0,1,0,-1
2017_06_08,0.759,0.395,0.583,0.79,0.235,0.483,0,0,1,0,0,-1
2017_06_09,0.702,0.494,0.611,0.864,0.383,0.599,0,0,1,0,0,-1
2017_06_10,0.751,0.491,0.637,0.926,0.185,0.538,0,1,0,0,0,-1
2017_06_11,0.861,0.488,0.708,0.864,0.222,0.47,0,0,1,0,0,-1
2017_06_12,0.801,0.588,0.697,0.753,0.519,0.635,0,0,0,1,0,-1
2017_06_13,0.762,0.491,0.625,0.938,0.321,0.634,1,0,0,0,0,-1
2017_06_14,0.809,0.525,0.686,0.827,0.395,0.612,1,0,0,0,0,-1
2017_06_15,0.835,0.603,0.718,0.79,0.346,0.583,0,0,1,0,0,-1
2017_06_16,0.729,0.535,0.641,0.852,0.259,0.561,0,1,0,0,0,-1
2017_06_17,0.702,0.46,0.594,0.815,0.346,0.575,1,0,0,0,0,-1
2017_06_18,0.77,0.455,0.636,0.864,0.247,0.545,1,0,0,0,0,-1
2017_06_19,0.878,0.492,0.704,0.802,0.272,0.528,1,0,0,0,0,-1
2017_06_20,0.895,0.661,0.783,0.667,0.198,0.456,0,1,0,0,0,-1
2017_06_21,0.908,0.663,0.793,0.704,0.21,0.437,0,1,0,0,0,-1
2017_06_22,0.929,0.691,0.812,0.593,0.235,0.415,0,0,1,0,0,-1
2017_06_23,0.862,0.638,0.751,0.716,0.432,0.561,0,0,1,0,0,-1
2017_06_24,0.795,0.611,0.696,0.765,0.383,0.585,0,0,0,1,0,-1
2017_06_25,0.755,0.609,0.68,0.79,0.309,0.531,0,0,0,1,0,-1
2017_06_26,0.843,0.547,0.706,0.778,0.309,0.531,1,0,0,0,0,-1
2017_06_27,0.808,0.613,0.722,0.741,0.296,0.531,0,1,0,0,0,-1
2017_06_28,0.695,0.534,0.639,0.827,0.42,0.572,0,1,0,0,0,-1
2017_06_29,0.656,0.5,0.556,0.852,0.37,0.669,0,1,0,0,0,-1
2017_06_30,0.698,0.415,0.561,0.815,0.222,0.537,1,0,0,0,0,-1
2017_07_01,0.61,0.451,0.54,0.778,0.42,0.632,0,0,1,0,-0.5,-0.866
2017_07_02,0.648,0.47,0.546,0.852,0.531,0.724,0,1,0,0,-0.5,-0.866
2017_07_03,0.73,0.511,0.614,0.778,0.321,0.564,0,0,1,0,-0.5,-0.866
2017_07_04,0.794,0.533,0.674,0.753,0.333,0.52,1,0,0,0,-0.5,-0.866
2017_07_05,0.866,0.579,0.733,0.753,0.247,0.484,1,0,0,0,-0.5,-0.866
2017_07_06,0.909,0.629,0.777,0.716,0.173,0.442,0,1,0,0,-0.5,-0.866
2017_07_07,0.897,0.648,0.781,0.568,0.247,0.395,1,0,0,0,-0.5,-0.866
2017_07_08,0.906,0.639,0.779,0.691,0.247,0.479,1,0,0,0,-0.5,-0.866
2017_07_09,0.877,0.608,0.727,0.926,0.284,0.648,1,0,0,0,-0.5,-0.866
2017_07_10,0.738,0.603,0.667,0.852,0.481,0.65,0,0,1,0,-0.5,-0.866
2017_07_11,0.683,0.529,0.611,0.852,0.469,0.675,0,0,1,0,-0.5,-0.866
2017_07_12,0.773,0.543,0.649,0.864,0.309,0.607,0,0,1,0,-0.5,-0.866
2017_07_13,0.726,0.519,0.615,0.877,0.37,0.623,1,0,0,0,-0.5,-0.866
2017_07_14,0.674,0.561,0.613,0.691,0.395,0.581,0,1,0,0,-0.5,-0.866
2017_07_15,0.681,0.5,0.588,0.778,0.296,0.512,0,1,0,0,-0.5,-0.866
2017_07_16,0.763,0.486,0.641,0.728,0.247,0.475,0,1,0,0,-0.5,-0.866
2017_07_17,0.825,0.556,0.7,0.802,0.296,0.528,1,0,0,0,-0.5,-0.866
2017_07_18,0.855,0.576,0.733,0.827,0.321,0.558,0,0,1,0,-0.5,-0.866
2017_07_19,0.922,0.612,0.775,0.877,0.111,0.429,0,0,1,0,-0.5,-0.866
2017_07_20,0.771,0.633,0.708,0.84,0.235,0.529,0,0,1,0,-0.5,-0.866
2017_07_21,0.813,0.605,0.703,0.802,0.395,0.597,0,1,0,0,-0.5,-0.866
2017_07_22,0.827,0.571,0.699,0.889,0.247,0.573,1,0,0,0,-0.5,-0.866
2017_07_23,0.736,0.583,0.654,0.864,0.247,0.554,0,0,1,0,-0.5,-0.866
2017_07_24,0.633,0.512,0.584,0.778,0.457,0.593,0,1,0,0,-0.5,-0.866
2017_07_25,0.571,0.477,0.525,0.827,0.593,0.727,0,0,1,0,-0.5,-0.866
2017_07_26,0.705,0.506,0.595,0.79,0.296,0.553,0,1,0,0,-0.5,-0.866
2017_07_27,0.717,0.547,0.638,0.864,0.383,0.613,0,0,1,0,-0.5,-0.866
2017_07_28,0.746,0.595,0.668,0.728,0.247,0.484,0,0,0,1,-0.5,-0.866
2017_07_29,0.836,0.564,0.713,0.716,0.259,0.488,0,0,1,0,-0.5,-0.866
2017_07_30,0.866,0.572,0.741,0.914,0.309,0.555,0,0,0,1,-0.5,-0.866
2017_07_31,0.916,0.628,0.76,0.852,0.272,0.583,0,1,0,0,-0.5,-0.866
2017_08_01,0.965,0.657,0.792,0.877,0.148,0.533,1,0,0,0,-0.866,-0.5
2017_08_02,0.901,0.645,0.762,0.951,0.247,0.655,0,0,1,0,-0.866,-0.5
2017_08_03,0.921,0.66,0.803,0.802,0.321,0.522,0,0,0,1,-0.866,-0.5
2017_08_04,0.833,0.644,0.725,0.704,0.247,0.52,0,0,0,1,-0.866,-0.5
2017_08_05,0.839,0.652,0.73,0.716,0.346,0.52,0,1,0,0,-0.866,-0.5
2017_08_06,0.689,0.549,0.627,0.741,0.395,0.557,0,1,0,0,-0.866,-0.5
2017_08_07,0.805,0.465,0.646,0.84,0.222,0.548,0,1,0,0,-0.866,-0.5
2017_08_08,0.826,0.554,0.629,0.914,0.346,0.717,1,0,0,0,-0.866,-0.5
2017_08_09,0.725,0.524,0.615,0.84,0.333,0.587,0,1,0,0,-0.866,-0.5
2017_08_10,0.582,0.456,0.516,0.864,0.469,0.738,0,1,0,0,-0.866,-0.5
2017_08_11,0.567,0.476,0.52,0.889,0.642,0.776,0,1,0,0,-0.866,-0.5
2017_08_12,0.698,0.493,0.597,0.778,0.309,0.554,0,0,1,0,-0.866,-0.5
2017_08_13,0.728,0.564,0.64,0.728,0.432,0.598,1,0,0,0,-0.866,-0.5
2017_08_14,0.815,0.533,0.682,0.877,0.309,0.578,1,0,0,0,-0.866,-0.5
2017_08_15,0.899,0.545,0.743,0.852,0.173,0.48,1,0,0,0,-0.866,-0.5
2017_08_16,0.796,0.606,0.712,0.852,0.383,0.597,1,0,0,0,-0.866,-0.5
2017_08_17,0.824,0.617,0.728,0.728,0.346,0.534,0,0,0,1,-0.866,-0.5
2017_08_18,0.869,0.604,0.707,0.753,0.272,0.586,0,0,0,1,-0.866,-0.5
2017_08_19,0.693,0.526,0.611,0.852,0.222,0.548,0,0,0,1,-0.866,-0.5
2017_08_20,0.682,0.501,0.589,0.63,0.284,0.458,0,0,1,0,-0.866,-0.5
2017_08_21,0.708,0.46,0.597,0.679,0.21,0.447,1,0,0,0,-0.866,-0.5
2017_08_22,0.776,0.493,0.652,0.728,0.296,0.456,1,0,0,0,-0.866,-0.5
2017_08_23,0.883,0.525,0.712,0.84,0.272,0.543,0,1,0,0,-0.866,-0.5
2017_08_24,0.856,0.602,0.73,0.765,0.333,0.548,0,1,0,0,-0.866,-0.5
2017_08_25,0.911,0.632,0.769,0.753,0.173,0.479,1,0,0,0,-0.866,-0.5
2017_08_26,0.898,0.643,0.775,0.531,0.148,0.3,1,0,0,0,-0.866,-0.5
2017_08_27,0.9,0.661,0.778,0.605,0.222,0.394,1,0,0,0,-0.866,-0.5
2017_08_28,0.869,0.675,0.775,0.679,0.198,0.432,1,0,0,0,-0.866,-0.5
2017_08_29,0.889,0.585,0.739,0.728,0.16,0.467,1,0,0,0,-0.866,-0.5
2017_08_30,0.929,0.612,0.762,0.704,0.136,0.497,0,0,1,0,-0.866,-0.5
2017_08_31,0.675,0.53,0.591,0.852,0.704,0.801,0,1,0,0,-0.866,-0.5
2017_09_01,0.587,0.498,0.538,0.877,0.494,0.74,1,0,0,0,-1,0
2017_09_02,0.582,0.477,0.521,0.864,0.407,0.655,1,0,0,0,-1,0
2017_09_03,0.637,0.478,0.545,0.765,0.309,0.544,1,0,0,0,-1,0
2017_09_04,0.694,0.418,0.574,0.704,0.198,0.443,0,1,0,0,-1,0
2017_09_05,0.776,0.532,0.66,0.654,0.333,0.491,0,0,1,0,-1,0
2017_09_06,0.684,0.535,0.625,0.778,0.37,0.563,0,0,1,0,-1,0
2017_09_07,0.649,0.494,0.568,0.667,0.272,0.482,0,0,1,0,-1,0
2017_09_08,0.689,0.44,0.571,0.704,0.284,0.508,0,0,0,1,-1,0
2017_09_09,0.647,0.5,0.573,0.728,0.37,0.512,0,1,0,0,-1,0
2017_09_10,0.632,0.46,0.533,0.889,0.321,0.595,0,0,1,0,-1,0
2017_09_11,0.593,0.425,0.516,0.679,0.383,0.528,0,0,0,1,-1,0
2017_09_12,0.565,0.45,0.502,0.691,0.395,0.556,0,0,0,1,-1,0
2017_09_13,0.709,0.413,0.587,0.679,0.407,0.506,0,0,0,1,-1,0
2017_09_14,0.633,0.431,0.519,0.79,0.407,0.544,0,0,0,1,-1,0
2017_09_15,0.582,0.371,0.479,0.691,0.296,0.501,1,0,0,0,-1,0
2017_09_16,0.521,0.383,0.442,0.852,0.432,0.667,1,0,0,0,-1,0
2017_09_17,0.532,0.364,0.451,0.852,0.444,0.655,1,0,0,0,-1,0
2017_09_18,0.532,0.389,0.46,0.852,0.457,0.633,0,1,0,0,-1,0
2017_09_19,0.492,0.409,0.455,0.765,0.556,0.657,0,1,0,0,-1,0
2017_09_20,0.58,0.42,0.488,0.827,0.321,0.576,0,1,0,0,-1,0
2017_09_21,0.646,0.358,0.5,0.753,0.173,0.481,0,1,0,0,-1,0
2017_09_22,0.696,0.429,0.558,0.63,0.272,0.463,1,0,0,0,-1,0
2017_09_23,0.671,0.484,0.573,0.741,0.296,0.543,1,0,0,0,-1,0
2017_09_24,0.663,0.438,0.549,0.889,0.296,0.591,0,1,0,0,-1,0
2017_09_25,0.671,0.411,0.551,0.753,0.296,0.527,0,1,0,0,-1,0
2017_09_26,0.646,0.478,0.56,0.679,0.296,0.508,1,0,0,0,-1,0
2017_09_27,0.689,0.511,0.591,0.79,0.395,0.576,1,0,0,0,-1,0
2017_09_28,0.738,0.497,0.622,0.728,0.321,0.514,0,1,0,0,-1,0
2017_09_29,0.731,0.555,0.628,0.704,0.346,0.559,0,1,0,0,-1,0
2017_09_30,0.689,0.444,0.547,0.802,0.42,0.665,0,1,0,0,-1,0
2017_10_01,0.627,0.401,0.502,0.827,0.321,0.61,0,0,0,1,-0.866,0.5
2017_10_02,0.651,0.464,0.556,0.753,0.58,0.682,0,0,0,1,-0.866,0.5
2017_10_03,0.598,0.404,0.532,0.901,0.383,0.616,0,0,0,1,-0.866,0.5
2017_10_04,0.626,0.384,0.487,0.704,0.309,0.551,0,0,0,1,-0.866,0.5
2017_10_05,0.655,0.402,0.52,0.852,0.136,0.46,0,0,0,1,-0.866,0.5
2017_10_06,0.483,0.373,0.43,0.877,0.444,0.663,0,0,1,0,-0.866,0.5
2017_10_07,0.556,0.327,0.451,0.741,0.309,0.506,0,0,0,1,-0.866,0.5
2017_10_08,0.522,0.391,0.464,0.827,0.383,0.662,0,1,0,0,-0.866,0.5
2017_10_09,0.559,0.382,0.472,0.815,0.469,0.659,0,1,0,0,-0.866,0.5
2017_10_10,0.623,0.367,0.491,0.778,0.395,0.624,0,0,1,0,-0.866,0.5
2017_10_11,0.653,0.421,0.536,0.691,0.432,0.576,0,0,0,1,-0.866,0.5
2017_10_12,0.64,0.447,0.546,0.79,0.457,0.608,0,0,0,1,-0.866,0.5
2017_10_13,0.672,0.428,0.554,0.926,0.407,0.661,0,0,1,0,-0.866,0.5
2017_10_14,0.705,0.455,0.577,0.852,0.346,0.641,0,1,0,0,-0.866,0.5
2017_10_15,0.738,0.469,0.583,0.654,0.111,0.442,0,1,0,0,-0.866,0.5
2017_10_16,0.78,0.479,0.596,0.506,0.16,0.342,0,0,0,1,-0.866,0.5
2017_10_17,0.713,0.511,0.599,0.506,0.173,0.317,0,0,1,0,-0.866,0.5
2017_10_18,0.662,0.467,0.56,0.741,0.235,0.477,1,0,0,0,-0.866,0.5
2017_10_19,0.694,0.421,0.559,0.691,0.235,0.442,0,0,1,0,-0.866,0.5
2017_10_20,0.667,0.463,0.564,0.716,0.333,0.508,0,0,0,1,-0.866,0.5
2017_10_21,0.714,0.486,0.585,0.765,0.247,0.587,0,0,0,1,-0.866,0.5
2017_10_22,0.474,0.373,0.421,0.716,0.481,0.636,0,0,0,1,-0.866,0.5
2017_10_23,0.481,0.371,0.42,0.802,0.568,0.687,0,0,1,0,-0.866,0.5
2017_10_24,0.582,0.437,0.503,0.815,0.506,0.695,0,0,0,1,-0.866,0.5
2017_10_25,0.666,0.423,0.542,0.926,0.432,0.674,0,0,1,0,-0.866,0.5
2017_10_26,0.692,0.454,0.557,0.926,0.296,0.648,1,0,0,0,-0.866,0.5
2017_10_27,0.528,0.374,0.492,0.778,0.444,0.614,0,0,1,0,-0.866,0.5
2017_10_28,0.483,0.356,0.413,0.741,0.395,0.591,0,0,0,1,-0.866,0.5
2017_10_29,0.455,0.345,0.419,0.852,0.519,0.667,0,0,0,1,-0.866,0.5
2017_10_30,0.435,0.261,0.333,0.938,0.432,0.713,0,0,1,0,-0.866,0.5
2017_10_31,0.442,0.226,0.327,0.79,0.37,0.6,0,0,1,0,-0.866,0.5
2017_11_01,0.568,0.292,0.409,0.642,0.21,0.457,0,1,0,0,-0.5,0.866
2017_11_02,0.593,0.401,0.493,0.654,0.272,0.449,1,0,0,0,-0.5,0.866
2017_11_03,0.549,0.422,0.483,0.802,0.543,0.67,1,0,0,0,-0.5,0.866
2017_11_04,0.625,0.414,0.509,0.827,0.383,0.609,0,0,1,0,-0.5,0.866
2017_11_05,0.508,0.331,0.406,0.914,0.605,0.755,0,0,1,0,-0.5,0.866
2017_11_06,0.407,0.242,0.319,0.889,0.481,0.726,0,0,1,0,-0.5,0.866
2017_11_07,0.375,0.224,0.298,0.926,0.63,0.815,0,1,0,0,-0.5,0.866
2017_11_08,0.393,0.321,0.344,0.852,0.556,0.744,1,0,0,0,-0.5,0.866
2017_11_09,0.388,0.325,0.35,0.901,0.605,0.744,0,1,0,0,-0.5,0.866
2017_11_10,0.406,0.294,0.357,0.84,0.506,0.685,0,0,0,1,-0.5,0.866
2017_11_11,0.449,0.327,0.392,0.901,0.556,0.725,0,0,1,0,-0.5,0.866
2017_11_12,0.485,0.276,0.4,0.827,0.605,0.748,0,0,1,0,-0.5,0.866
2017_11_13,0.342,0.247,0.292,0.901,0.617,0.757,0,0,0,1,-0.5,0.866
2017_11_14,0.369,0.212,0.262,0.963,0.531,0.782,0,0,1,0,-0.5,0.866
2017_11_15,0.417,0.207,0.275,0.852,0.457,0.67,1,0,0,0,-0.5,0.866
2017_11_16,0.338,0.204,0.269,0.765,0.346,0.576,0,1,0,0,-0.5,0.866
2017_11_17,0.372,0.235,0.306,0.765,0.407,0.519,1,0,0,0,-0.5,0.866
2017_11_18,0.373,0.239,0.306,0.827,0.617,0.736,0,0,0,1,-0.5,0.866
2017_11_19,0.354,0.236,0.298,0.963,0.667,0.781,0,0,1,0,-0.5,0.866
2017_11_20,0.391,0.185,0.3,0.889,0.346,0.614,0,0,0,1,-0.5,0.866
2017_11_21,0.52,0.307,0.421,0.827,0.358,0.592,0,0,0,1,-0.5,0.866
2017_11_22,0.51,0.308,0.399,0.79,0.272,0.546,0,0,0,1,-0.5,0.866
2017_11_23,0.576,0.394,0.47,0.58,0.309,0.43,0,0,0,1,-0.5,0.866
2017_11_24,0.596,0.442,0.491,0.864,0.321,0.549,1,0,0,0,-0.5,0.866
2017_11_25,0.458,0.269,0.361,0.914,0.63,0.772,0,0,1,0,-0.5,0.866
2017_11_26,0.308,0.191,0.255,0.938,0.568,0.759,0,0,0,1,-0.5,0.866
2017_11_27,0.365,0.229,0.303,0.84,0.432,0.611,0,0,0,1,-0.5,0.866
2017_11_28,0.364,0.288,0.316,0.79,0.494,0.663,0,0,1,0,-0.5,0.866
2017_11_29,0.311,0.212,0.266,0.864,0.556,0.751,0,0,1,0,-0.5,0.866
2017_11_30,0.285,0.213,0.24,0.864,0.642,0.792,0,0,0,1,-0.5,0.866
2017_12_01,0.26,0.159,0.2,0.827,0.469,0.699,0,1,0,0,0,1
2017_12_02,0.288,0.134,0.184,0.852,0.469,0.713,1,0,0,0,0,1
2017_12_03,0.23,0.102,0.17,0.827,0.506,0.673,0,1,0,0,0,1
2017_12_04,0.303,0.213,0.259,0.852,0.556,0.726,0,1,0,0,0,1
2017_12_05,0.334,0.231,0.279,0.951,0.667,0.838,0,0,1,0,0,1
2017_12_06,0.301,0.19,0.24,0.901,0.642,0.788,0,0,0,1,0,1
2017_12_07,0.362,0.216,0.287,0.728,0.519,0.648,0,0,0,1,0,1
2017_12_08,0.383,0.216,0.291,0.852,0.506,0.743,0,0,0,1,0,1
2017_12_09,0.235,0.151,0.187,0.877,0.481,0.684,0,0,0,1,0,1
2017_12_10,0.374,0.187,0.286,0.753,0.37,0.596,0,0,0,1,0,1
2017_12_11,0.456,0.318,0.356,0.938,0.617,0.742,0,0,0,1,0,1
2017_12_12,0.339,0.209,0.258,0.79,0.494,0.672,0,0,1,0,0,1
2017_12_13,0.332,0.191,0.264,0.741,0.296,0.554,0,0,0,1,0,1
2017_12_14,0.373,0.308,0.343,0.753,0.556,0.667,0,0,0,1,0,1
2017_12_15,0.338,0.248,0.296,0.815,0.556,0.656,0,0,1,0,0,1
2017_12_16,0.293,0.222,0.264,0.901,0.63,0.769,0,0,0,1,0,1
2017_12_17,0.266,0.189,0.216,0.926,0.58,0.79,0,0,1,0,0,1
2017_12_18,0.276,0.187,0.237,0.951,0.494,0.809,0,0,0,1,0,1
2017_12_19,0.288,0.202,0.246,0.951,0.642,0.833,1,0,0,0,0,1
2017_12_20,0.31,0.229,0.271,0.914,0.716,0.812,1,0,0,0,0,1
2017_12_21,0.355,0.256,0.298,0.901,0.704,0.83,1,0,0,0,0,1
2017_12_22,0.383,0.317,0.338,0.889,0.815,0.86,1,0,0,0,0,1
2017_12_23,0.36,0.288,0.317,0.951,0.753,0.848,0,0,1,0,0,1
2017_12_24,0.335,0.259,0.287,0.951,0.704,0.863,0,0,0,1,0,1
2017_12_25,0.391,0.191,0.284,0.988,0.37,0.684,0,0,0,1,0,1
2017_12_26,0.382,0.286,0.346,0.753,0.494,0.594,0,0,0,1,0,1
2017_12_27,0.359,0.24,0.299,0.815,0.58,0.663,0,0,0,1,0,1
2017_12_28,0.25,0.172,0.208,0.864,0.556,0.737,0,0,0,1,0,1
2017_12_29,0.306,0.186,0.242,0.852,0.21,0.647,0,0,0,1,0,1
2017_12_30,0.478,0.275,0.382,0.84,0.642,0.745,0,0,0,1,0,1
2017_12_31,0.513,0.382,0.432,0.753,0.395,0.575,0,0,0,1,0,1
2018_01_01,0.428,0.309,0.361,0.778,0.37,0.612,0,0,0,1,0.5,0.866
2018_01_02,0.369,0.276,0.315,0.827,0.494,0.703,0,0,0,1,0.5,0.866
2018_01_03,0.471,0.333,0.389,0.753,0.617,0.689,0,0,0,1,0.5,0.866
2018_01_04,0.486,0.339,0.417,0.84,0.728,0.773,0,0,0,1,0.5,0.866
2018_01_05,0.518,0.389,0.445,0.963,0.543,0.723,0,0,1,0,0.5,0.866
2018_01_06,0.47,0.327,0.388,0.951,0.593,0.798,0,1,0,0,0.5,0.866
2018_01_07,0.4,0.287,0.337,0.951,0.642,0.807,0,0,0,1,0.5,0.866
2018_01_08,0.473,0.26,0.334,0.951,0.531,0.833,0,0,0,1,0.5,0.866
2018_01_09,0.461,0.275,0.368,0.951,0.457,0.692,0,1,0,0,0.5,0.866
2018_01_10,0.447,0.284,0.36,0.716,0.284,0.511,0,0,1,0,0.5,0.866
2018_01_11,0.388,0.287,0.333,0.938,0.63,0.776,1,0,0,0,0.5,0.866
2018_01_12,0.355,0.277,0.296,0.951,0.654,0.874,1,0,0,0,0.5,0.866
2018_01_13,0.344,0.192,0.249,0.938,0.519,0.787,0,1,0,0,0.5,0.866
2018_01_14,0.362,0.185,0.248,0.901,0.37,0.674,0,1,0,0,0.5,0.866
2018_01_15,0.426,0.204,0.307,0.691,0.395,0.534,0,0,0,1,0.5,0.866
2018_01_16,0.399,0.329,0.355,0.741,0.568,0.682,0,0,0,1,0.5,0.866
2018_01_17,0.324,0.244,0.273,0.815,0.63,0.75,0,0,0,1,0.5,0.866
2018_01_18,0.406,0.259,0.339,0.815,0.605,0.713,0,0,1,0,0.5,0.866
2018_01_19,0.374,0.253,0.303,0.84,0.543,0.73,0,0,1,0,0.5,0.866
2018_01_20,0.37,0.245,0.297,0.84,0.506,0.711,0,1,0,0,0.5,0.866
2018_01_21,0.321,0.258,0.291,0.864,0.506,0.708,0,0,1,0,0.5,0.866
2018_01_22,0.467,0.283,0.391,0.938,0.765,0.819,0,0,1,0,0.5,0.866
2018_01_23,0.418,0.306,0.352,0.926,0.593,0.735,0,0,0,1,0.5,0.866
2018_01_24,0.524,0.329,0.403,0.815,0.383,0.618,0,0,0,1,0.5,0.866
2018_01_25,0.501,0.342,0.404,0.691,0.395,0.529,0,0,0,1,0.5,0.866
2018_01_26,0.379,0.326,0.351,0.963,0.741,0.843,1,0,0,0,0.5,0.866
2018_01_27,0.41,0.311,0.356,0.951,0.679,0.828,0,0,1,0,0.5,0.866
2018_01_28,0.428,0.243,0.333,0.84,0.457,0.694,0,0,0,1,0.5,0.866
2018_01_29,0.429,0.276,0.347,0.877,0.642,0.777,0,0,0,1,0.5,0.866
2018_01_30,0.437,0.307,0.367,0.852,0.593,0.734,1,0,0,0,0.5,0.866
2018_01_31,0.482,0.281,0.379,0.852,0.383,0.637,0,0,0,1,0.5,0.866
2018_02_01,0.357,0.228,0.305,0.889,0.457,0.645,0,0,0,1,0.866,0.5
2018_02_02,0.316,0.184,0.235,0.988,0.494,0.759,0,0,0,1,0.866,0.5
2018_02_03,0.294,0.198,0.233,0.938,0.469,0.705,1,0,0,0,0.866,0.5
2018_02_04,0.327,0.191,0.242,0.901,0.395,0.634,0,0,0,1,0.866,0.5
2018_02_05,0.379,0.197,0.268,0.926,0.272,0.661,0,0,0,1,0.866,0.5
2018_02_06,0.373,0.199,0.271,0.728,0.407,0.603,0,0,1,0,0.866,0.5
2018_02_07,0.278,0.21,0.238,0.926,0.654,0.781,1,0,0,0,0.866,0.5
2018_02_08,0.315,0.165,0.238,0.901,0.519,0.752,0,1,0,0,0.866,0.5
2018_02_09,0.325,0.2,0.254,0.827,0.519,0.671,0,0,0,1,0.866,0.5
2018_02_10,0.307,0.182,0.242,0.889,0.481,0.688,0,0,0,1,0.866,0.5
2018_02_11,0.342,0.189,0.264,0.815,0.481,0.695,0,0,0,1,0.866,0.5
2018_02_12,0.273,0.187,0.232,0.901,0.444,0.642,0,0,0,1,0.866,0.5
2018_02_13,0.3,0.157,0.22,0.765,0.259,0.511,0,0,0,1,0.866,0.5
2018_02_14,0.333,0.153,0.229,0.741,0.333,0.533,0,0,0,1,0.866,0.5
2018_02_15,0.393,0.203,0.292,1,0.444,0.779,0,0,0,1,0.866,0.5
2018_02_16,0.404,0.292,0.357,1,0.506,0.781,0,1,0,0,0.866,0.5
2018_02_17,0.452,0.208,0.292,0.926,0.691,0.852,1,0,0,0,0.866,0.5
2018_02_18,0.352,0.197,0.252,0.938,0.407,0.705,1,0,0,0,0.866,0.5
2018_02_19,0.328,0.176,0.242,0.877,0.432,0.636,0,1,0,0,0.866,0.5
